,Date,Open,High,Low,Close,Adj Close,Volume,ch_osc
799,2017-12-28,10498.200195,10534.549805,10460.450195,10477.900391,10477.900391,272900.0,-19150.581365670543
800,2017-12-29,10492.349609,10538.700195,10488.650391,10530.700195,10530.700195,152000.0,4290.690703667736
802,2018-01-02,10477.549805,10495.200195,10404.650391,10442.200195,10442.200195,153400.0,-439.53817347814584
803,2018-01-03,10482.650391,10503.599609,10429.549805,10443.200195,10443.200195,167300.0,-16293.762991738684
804,2018-01-04,10469.400391,10513.0,10441.450195,10504.799805,10504.799805,174900.0,11517.024646088195
805,2018-01-05,10534.25,10566.099609,10520.099609,10558.849609,10558.849609,180900.0,28477.853788232227
806,2018-01-08,10591.700195,10631.200195,10588.549805,10623.599609,10623.599609,169000.0,36990.801733471075
807,2018-01-09,10645.099609,10659.150391,10603.599609,10637.0,10637.0,205000.0,31255.510840377898
808,2018-01-10,10652.049805,10655.5,10592.700195,10632.200195,10632.200195,176400.0,27269.359141031462
809,2018-01-11,10637.049805,10664.599609,10612.349609,10651.200195,10651.200195,153800.0,28610.85858587789
810,2018-01-12,10682.549805,10690.400391,10597.099609,10681.25,10681.25,175200.0,39362.26842076866
811,2018-01-15,10718.5,10782.650391,10713.799805,10741.549805,10741.549805,175900.0,17966.335465747194
812,2018-01-16,10761.5,10762.349609,10687.849609,10700.450195,10700.450195,211000.0,-13816.872591845104
813,2018-01-17,10702.450195,10803.0,10666.75,10788.549805,10788.549805,252700.0,18714.675277533403
814,2018-01-18,10873.400391,10887.5,10782.400391,10817.0,10817.0,312000.0,-8159.916764347769
815,2018-01-19,10829.200195,10906.849609,10793.900391,10894.700195,10894.700195,207600.0,16579.05704495447
816,2018-01-22,10883.200195,10975.099609,10881.400391,10966.200195,10966.200195,231600.0,36994.04555046645
817,2018-01-23,10997.400391,11092.900391,10994.549805,11083.700195,11083.700195,284600.0,57032.53839830316
818,2018-01-24,11069.349609,11110.099609,11046.150391,11086.0,11086.0,283400.0,43696.87972482123
819,2018-01-25,11095.599609,11095.599609,11009.200195,11069.650391,11069.650391,330300.0,43490.32762946798
820,2018-01-29,11079.349609,11171.549805,11075.950195,11130.400391,11130.400391,241700.0,26727.611585077088
821,2018-01-30,11120.849609,11121.099609,11033.900391,11049.650391,11049.650391,228000.0,-13828.329744492374
822,2018-01-31,11018.799805,11058.5,10979.299805,11027.700195,11027.700195,245900.0,-9302.622797064767
823,2018-02-01,11044.549805,11117.349609,10878.799805,11016.900391,11016.900391,306200.0,-7010.50402350181
824,2018-02-02,10938.200195,10954.950195,10736.099609,10760.599609,10760.599609,282700.0,-47882.284572895165
825,2018-02-05,10604.299805,10702.75,10586.799805,10666.549805,10666.549805,240100.0,-25409.235774009136
826,2018-02-06,10295.150391,10594.150391,10276.299805,10498.25,10498.25,266500.0,-7042.288091222446
827,2018-02-07,10607.200195,10614.0,10446.400391,10476.700195,10476.700195,250400.0,-36605.53974999459
828,2018-02-08,10518.5,10637.799805,10479.549805,10576.849609,10576.849609,232200.0,-22012.54578892891
829,2018-02-09,10416.5,10480.200195,10398.200195,10454.950195,10454.950195,191600.0,-8338.242588106725
830,2018-02-12,10518.200195,10555.5,10485.400391,10539.75,10539.75,217400.0,8509.788220885566
831,2018-02-14,10585.75,10590.549805,10456.650391,10500.900391,10500.900391,229200.0,-11604.156590278391
832,2018-02-15,10537.900391,10618.099609,10511.049805,10545.5,10545.5,210600.0,-24631.298903794755
833,2018-02-16,10596.200195,10612.900391,10434.049805,10452.299805,10452.299805,184300.0,-44350.30861355062
834,2018-02-19,10488.900391,10489.349609,10302.75,10378.400391,10378.400391,187300.0,-39087.219255955795
835,2018-02-20,10391.0,10429.349609,10347.650391,10360.400391,10360.400391,187700.0,-49514.62274520804
836,2018-02-21,10426.0,10426.099609,10349.599609,10397.450195,10397.450195,234100.0,-25609.984575454106
837,2018-02-22,10354.349609,10397.549805,10340.650391,10382.700195,10382.700195,313600.0,5772.64705269315
838,2018-02-23,10408.099609,10499.099609,10396.650391,10491.049805,10491.049805,210600.0,31428.25069035023
839,2018-02-26,10526.549805,10592.950195,10520.200195,10582.599609,10582.599609,171900.0,39532.900942648266
840,2018-02-27,10615.200195,10631.650391,10537.25,10554.299805,10554.299805,187500.0,5540.030294023571
841,2018-02-28,10488.950195,10535.5,10461.549805,10492.849609,10492.849609,286000.0,-5692.192245623144
842,2018-03-01,10479.950195,10525.5,10447.150391,10458.349609,10458.349609,176000.0,-26232.793967353125
843,2018-03-05,10428.299805,10428.700195,10323.900391,10358.849609,10358.849609,194000.0,-29924.620348226228
844,2018-03-06,10420.5,10441.349609,10215.900391,10249.25,10249.25,222900.0,-46453.29417050235
845,2018-03-07,10232.950195,10243.349609,10141.549805,10154.200195,10154.200195,249500.0,-61525.02937338612
846,2018-03-08,10216.25,10270.349609,10146.400391,10242.650391,10242.650391,226400.0,-20654.816827544477
847,2018-03-09,10271.299805,10296.700195,10211.900391,10226.849609,10226.849609,186500.0,-31448.72770005908
848,2018-03-12,10301.599609,10433.650391,10295.450195,10421.400391,10421.400391,216400.0,9439.9130779086
849,2018-03-13,10389.5,10478.599609,10377.849609,10426.849609,10426.849609,266700.0,7621.823371500417
850,2018-03-14,10393.049805,10420.349609,10336.299805,10410.900391,10410.900391,181400.0,29737.300135376932
851,2018-03-15,10405.450195,10420.0,10346.200195,10360.150391,10360.150391,173900.0,4563.335162664143
852,2018-03-16,10345.150391,10346.299805,10180.25,10195.150391,10195.150391,328500.0,-38379.844972864084
853,2018-03-19,10215.349609,10224.549805,10075.299805,10094.25,10094.25,210200.0,-48853.90388006225
854,2018-03-20,10051.549805,10155.650391,10049.099609,10124.349609,10124.349609,203000.0,-16615.060424269876
855,2018-03-21,10181.950195,10227.299805,10132.950195,10155.25,10155.25,204800.0,-24757.590697751264
856,2018-03-22,10167.5,10207.849609,10105.400391,10114.75,10114.75,230500.0,-42543.736693399806
857,2018-03-23,9968.799805,10027.700195,9951.900391,9998.049805,9998.049805,285700.0,-13833.050248331107
858,2018-03-26,9989.150391,10143.5,9958.549805,10130.650391,10130.650391,262600.0,32135.633516621067
859,2018-03-27,10188.0,10207.900391,10139.650391,10184.150391,10184.150391,225700.0,37692.05458890952
860,2018-03-28,10143.599609,10158.349609,10096.900391,10113.700195,10113.700195,344400.0,4875.185881253652
861,2018-04-02,10151.650391,10220.099609,10127.75,10211.799805,10211.799805,225400.0,36634.733785744684
862,2018-04-03,10186.849609,10255.349609,10171.049805,10245.0,10245.0,205300.0,52684.45096730159
863,2018-04-04,10274.599609,10279.849609,10111.299805,10128.400391,10128.400391,231100.0,8482.88928018757
864,2018-04-05,10228.450195,10331.799805,10227.450195,10325.150391,10325.150391,236800.0,40329.77633404623
865,2018-04-06,10322.75,10350.450195,10290.849609,10331.599609,10331.599609,200200.0,39958.29127665682
866,2018-04-09,10333.700195,10397.700195,10328.5,10379.349609,10379.349609,221600.0,43650.88439207451
867,2018-04-10,10412.900391,10424.849609,10381.5,10402.25,10402.25,251700.0,26911.098190638848
868,2018-04-11,10428.150391,10428.150391,10355.599609,10417.150391,10417.150391,250400.0,44351.07352178762
869,2018-04-12,10410.650391,10469.900391,10395.25,10458.650391,10458.650391,238600.0,53995.46954566069
870,2018-04-13,10495.299805,10519.900391,10451.450195,10480.599609,10480.599609,213100.0,27798.184622080014
871,2018-04-16,10398.299805,10540.150391,10396.349609,10528.349609,10528.349609,195000.0,40263.49650103484
872,2018-04-17,10557.299805,10560.450195,10495.650391,10548.700195,10548.700195,206100.0,42814.08712965374
873,2018-04-18,10578.900391,10594.200195,10509.700195,10526.200195,10526.200195,205400.0,2766.684753585527
874,2018-04-19,10563.650391,10572.200195,10546.200195,10565.299805,10565.299805,262600.0,14916.42124578631
875,2018-04-20,10560.349609,10582.349609,10527.450195,10564.049805,10564.049805,244600.0,16230.60748299893
876,2018-04-23,10592.799805,10638.349609,10514.950195,10584.700195,10584.700195,194200.0,7817.649358671624
877,2018-04-24,10578.099609,10636.799805,10569.0,10614.349609,10614.349609,219200.0,9651.049864730878
878,2018-04-25,10612.400391,10612.599609,10536.450195,10570.549805,10570.549805,189200.0,-4239.042008413053
879,2018-04-26,10586.5,10628.400391,10559.650391,10617.799805,10617.799805,335100.0,26400.46869102228
881,2018-04-30,10705.75,10759.0,10704.599609,10739.349609,10739.349609,173800.0,17494.51883552799
882,2018-05-02,10783.849609,10784.650391,10689.799805,10718.049805,10718.049805,229700.0,-11425.345901308283
883,2018-05-03,10720.150391,10720.599609,10647.450195,10679.650391,10679.650391,185200.0,-19632.391961005505
884,2018-05-04,10700.450195,10700.450195,10601.599609,10618.25,10618.25,186500.0,-40932.994574743076
885,2018-05-07,10653.150391,10725.650391,10635.650391,10715.5,10715.5,168400.0,-14102.926623176765
886,2018-05-08,10757.900391,10758.549805,10689.400391,10717.799805,10717.799805,269800.0,-23903.32520113166
887,2018-05-09,10693.349609,10766.25,10689.849609,10741.700195,10741.700195,215400.0,-10130.516222763428
888,2018-05-10,10779.650391,10785.549805,10705.0,10716.549805,10716.549805,192100.0,-34552.208774854844
889,2018-05-11,10741.950195,10812.049805,10724.450195,10806.5,10806.5,203100.0,-403.69271753153225
890,2018-05-14,10815.150391,10834.849609,10774.75,10806.599609,10806.599609,171400.0,-3695.4780307248075
891,2018-05-15,10812.599609,10929.200195,10781.400391,10801.849609,10801.849609,254300.0,-36750.89693777099
892,2018-05-16,10751.950195,10790.450195,10699.700195,10741.099609,10741.099609,231100.0,-32412.91877657791
893,2018-05-17,10775.599609,10777.25,10664.5,10682.700195,10682.700195,214100.0,-48562.1977780934
894,2018-05-18,10671.849609,10674.950195,10589.099609,10596.400391,10596.400391,223000.0,-64847.703261484
896,2018-05-22,10518.450195,10558.599609,10490.549805,10536.700195,10536.700195,241700.0,-31331.112701878686
897,2018-05-23,10521.099609,10533.549805,10417.799805,10430.349609,10430.349609,290900.0,-57714.23329536025
898,2018-05-24,10464.849609,10535.150391,10419.799805,10513.849609,10513.849609,297600.0,-8287.185746249146
899,2018-05-25,10533.049805,10628.049805,10524.0,10605.150391,10605.150391,260800.0,18969.869561984582
900,2018-05-28,10648.349609,10709.799805,10640.549805,10688.650391,10688.650391,232600.0,28296.600715524935
901,2018-05-29,10689.400391,10717.25,10616.099609,10633.299805,10633.299805,225800.0,-4094.7538932498474
902,2018-05-30,10579.0,10648.700195,10558.450195,10614.349609,10614.349609,238700.0,6686.227442853109
903,2018-05-31,10670.099609,10763.799805,10620.400391,10736.150391,10736.150391,610300.0,64469.04841601666
904,2018-06-01,10738.450195,10764.75,10681.5,10696.200195,10696.200195,220600.0,20048.667878812314
905,2018-06-04,10765.950195,10770.299805,10618.349609,10628.5,10628.5,203800.0,-16083.387648834145
906,2018-06-05,10630.700195,10633.150391,10550.900391,10593.150391,10593.150391,167700.0,-11532.51233498822
907,2018-06-06,10603.450195,10698.349609,10587.5,10684.650391,10684.650391,189900.0,13846.716414018278
908,2018-06-07,10722.599609,10818.0,10722.599609,10768.349609,10768.349609,220900.0,6655.136560087218
909,2018-06-08,10736.400391,10779.450195,10709.049805,10767.650391,10767.650391,209400.0,25183.586919560792
910,2018-06-11,10781.849609,10850.549805,10777.049805,10786.950195,10786.950195,211400.0,-9473.438527359174
911,2018-06-12,10816.150391,10856.549805,10789.400391,10842.849609,10842.849609,198300.0,10358.180661661467
912,2018-06-13,10887.5,10893.25,10842.650391,10856.700195,10856.700195,213400.0,-10126.777768826583
913,2018-06-14,10832.900391,10833.700195,10773.549805,10808.049805,10808.049805,184300.0,-4453.415628381042
914,2018-06-15,10808.650391,10834.0,10755.400391,10817.700195,10817.700195,305400.0,23637.144164979098
915,2018-06-18,10830.200195,10830.200195,10787.349609,10799.849609,10799.849609,196600.0,788.2772245858941
916,2018-06-19,10789.450195,10789.450195,10701.200195,10710.450195,10710.450195,224500.0,-30007.727262646258
917,2018-06-20,10734.650391,10781.799805,10724.049805,10772.049805,10772.049805,193500.0,-1704.8250885822672
918,2018-06-21,10808.450195,10809.599609,10725.900391,10741.099609,10741.099609,223600.0,-25411.297298500875
919,2018-06-22,10742.700195,10837.0,10710.450195,10821.849609,10821.849609,229800.0,9461.386936401594
920,2018-06-25,10822.900391,10831.049805,10753.049805,10762.450195,10762.450195,229600.0,-22505.18236035232
921,2018-06-26,10742.700195,10805.25,10732.549805,10769.150391,10769.150391,220000.0,-15825.005990473212
922,2018-06-27,10785.5,10785.5,10652.400391,10671.400391,10671.400391,246000.0,-39114.77973208339
923,2018-06-28,10660.799805,10674.200195,10557.700195,10589.099609,10589.099609,352300.0,-51977.72394770228
924,2018-06-29,10612.849609,10723.049805,10612.349609,10714.299805,10714.299805,242800.0,-1210.2678417298284
925,2018-07-02,10732.349609,10736.150391,10604.650391,10657.299805,10657.299805,295400.0,-8453.253351507157
926,2018-07-03,10668.599609,10713.299805,10630.25,10699.900391,10699.900391,202100.0,17941.4932705016
927,2018-07-04,10715.0,10777.150391,10677.75,10769.900391,10769.900391,173900.0,37383.049061475234
928,2018-07-05,10786.049805,10786.049805,10726.25,10749.75,10749.75,220500.0,18650.311669637158
930,2018-07-09,10838.299805,10860.349609,10807.150391,10852.900391,10852.900391,183600.0,33991.78308909912
931,2018-07-10,10902.75,10956.900391,10876.650391,10947.25,10947.25,197000.0,46453.412837391166
932,2018-07-11,10956.400391,10976.650391,10923.0,10948.299805,10948.299805,222300.0,28080.004862989397
933,2018-07-12,11006.950195,11078.299805,10999.650391,11023.200195,11023.200195,248300.0,1079.4172015080821
935,2018-07-16,11018.950195,11019.5,10926.25,10936.849609,10936.849609,210500.0,-27383.888907014392
936,2018-07-17,10939.650391,11018.5,10925.599609,11008.049805,11008.049805,210600.0,5673.90289841483
937,2018-07-18,11060.200195,11076.200195,10956.299805,10980.450195,10980.450195,225500.0,-19305.544380978816
938,2018-07-19,10999.5,11006.5,10935.450195,10957.099609,10957.099609,215400.0,-27859.77276704232
939,2018-07-20,10963.5,11030.25,10946.200195,11010.200195,11010.200195,187300.0,-4092.9648334300564
940,2018-07-23,11019.849609,11093.400391,11010.950195,11084.75,11084.75,229100.0,25423.05847652415
941,2018-07-24,11109.0,11143.400391,11092.5,11134.299805,11134.299805,205800.0,37203.31577444319
942,2018-07-25,11148.400391,11157.150391,11113.25,11132.0,11132.0,205900.0,18580.7691809686
943,2018-07-26,11132.950195,11185.849609,11125.700195,11167.299805,11167.299805,365400.0,32513.663610947384
944,2018-07-27,11232.75,11283.400391,11210.25,11278.349609,11278.349609,314600.0,62136.21316573496
945,2018-07-30,11296.650391,11328.099609,11261.450195,11319.549805,11319.549805,278800.0,70757.69927567312
946,2018-07-31,11311.049805,11366.0,11267.75,11356.5,11356.5,256500.0,74968.35863085187
947,2018-08-01,11359.799805,11390.549805,11313.549805,11346.200195,11346.200195,269700.0,36700.840289473446
948,2018-08-02,11328.900391,11328.900391,11234.950195,11244.700195,11244.700195,210000.0,-10180.394332722586
949,2018-08-03,11297.799805,11368.0,11294.549805,11360.799805,11360.799805,218300.0,12481.899203421854
950,2018-08-06,11401.5,11427.650391,11370.599609,11387.099609,11387.099609,203700.0,-13932.484357141788
951,2018-08-07,11423.150391,11428.950195,11359.700195,11389.450195,11389.450195,226400.0,-23035.119557627793
952,2018-08-08,11412.5,11459.950195,11379.299805,11450.0,11450.0,210500.0,1578.5699191133099
953,2018-08-09,11493.25,11495.200195,11454.099609,11470.700195,11470.700195,302200.0,-16140.912976821783
955,2018-08-13,11369.599609,11406.299805,11340.299805,11355.75,11355.75,246900.0,-39504.570944197345
956,2018-08-14,11381.700195,11452.450195,11370.799805,11435.099609,11435.099609,232600.0,-12369.43813681378
957,2018-08-16,11397.150391,11449.849609,11366.25,11385.049805,11385.049805,290600.0,-40303.490402415904
958,2018-08-17,11437.150391,11486.450195,11431.799805,11470.75,11470.75,234700.0,-17109.734185486952
959,2018-08-20,11502.099609,11565.299805,11499.650391,11551.75,11551.75,232600.0,4937.347189841872
960,2018-08-21,11576.200195,11581.75,11539.599609,11570.900391,11570.900391,224200.0,15433.938104513436
961,2018-08-23,11620.700195,11620.700195,11546.700195,11582.75,11582.75,248500.0,3918.625107990003
962,2018-08-24,11566.599609,11604.599609,11532.0,11557.099609,11557.099609,218800.0,-13746.751777379654
963,2018-08-27,11605.849609,11700.950195,11595.599609,11691.950195,11691.950195,199500.0,11577.173101910586
964,2018-08-28,11731.950195,11760.200195,11710.5,11738.5,11738.5,241900.0,7142.629314078811
965,2018-08-29,11744.950195,11753.200195,11678.849609,11691.900391,11691.900391,251600.0,-26896.623575105463
966,2018-08-30,11694.75,11698.799805,11639.700195,11676.799805,11676.799805,313800.0,-10763.675967449642
967,2018-08-31,11675.849609,11727.650391,11640.099609,11680.5,11680.5,346500.0,-16524.31270218829
968,2018-09-03,11751.799805,11751.799805,11567.400391,11582.349609,11582.349609,234400.0,-47071.011856588775
969,2018-09-04,11598.75,11602.549805,11496.849609,11520.299805,11520.299805,254800.0,-58133.84585421419
970,2018-09-05,11514.849609,11542.650391,11393.849609,11476.950195,11476.950195,246100.0,-37227.181813839125
971,2018-09-06,11514.150391,11562.25,11436.049805,11536.900391,11536.900391,247900.0,-3110.2356470415716
972,2018-09-07,11558.25,11603.0,11484.400391,11589.099609,11589.099609,295900.0,32667.516750250437
973,2018-09-10,11570.25,11573.0,11427.299805,11438.099609,11438.099609,286700.0,-18570.833011568317
975,2018-09-12,11340.099609,11380.75,11250.200195,11369.900391,11369.900391,268200.0,21341.739960667423
976,2018-09-14,11443.5,11523.25,11430.549805,11515.200195,11515.200195,276600.0,48855.79162861717
977,2018-09-17,11464.950195,11464.950195,11366.900391,11377.75,11377.75,201400.0,5192.91597478628
978,2018-09-18,11381.549805,11411.450195,11268.950195,11278.900391,11278.900391,240900.0,-32718.093606967144
979,2018-09-19,11326.650391,11332.049805,11210.900391,11234.349609,11234.349609,250600.0,-49284.78997618048
980,2018-09-21,11271.299805,11346.799805,10866.450195,11143.099609,11143.099609,719000.0,-17653.93492661466
982,2018-09-25,10969.950195,11080.599609,10882.849609,11067.450195,11067.450195,405000.0,42805.29028417601
